index,time,dataset,n_clusters,cluster,num sample,history turn,data ratio,slot acc,turn acc,dialogue acc,checkpoint,feature
165,23-07-26 02:45:00,multiwoz2.2,5,4,0,4,100,68.92,68.92,47.84,,transformer
166,23-07-26 02:50:30,multiwoz2.2,5,2,0,4,100,63.08,63.08,46.67,,transformer
167,23-07-26 02:54:57,multiwoz2.2,5,3,0,4,100,84.17,84.17,66.42,,transformer
168,23-07-26 02:59:58,multiwoz2.2,5,4,0,4,100,70.08,70.08,50.18,,transformer
169,23-07-26 03:05:28,multiwoz2.2,5,2,0,4,100,63.08,63.08,46.1,,transformer
170,23-07-26 03:10:03,multiwoz2.2,5,3,0,4,100,86.25,86.25,68.66,,transformer
171,23-07-26 03:14:45,multiwoz2.2,5,4,0,4,100,70.83,70.83,50.0,,transformer
172,23-07-26 03:20:07,multiwoz2.2,5,2,0,4,100,63.58,63.58,46.3,,transformer
173,23-07-26 03:24:44,multiwoz2.2,5,3,0,4,100,86.25,86.25,70.22,,transformer
174,23-07-26 03:29:31,multiwoz2.2,5,4,0,4,100,70.83,70.83,51.25,,transformer
175,23-07-26 03:35:01,multiwoz2.2,5,2,0,4,100,63.75,63.75,46.67,,transformer
176,23-07-26 03:39:34,multiwoz2.2,5,3,0,4,100,85.17,85.17,69.26,,transformer
177,23-07-26 03:44:21,multiwoz2.2,5,4,0,4,100,73.5,73.5,52.5,,transformer
178,23-07-26 03:49:57,multiwoz2.2,5,2,0,4,100,64.17,64.17,47.58,,transformer
179,23-07-26 03:54:31,multiwoz2.2,5,3,0,4,100,86.67,86.67,71.59,,transformer
180,23-07-26 03:59:19,multiwoz2.2,5,4,0,4,100,71.17,71.17,50.18,,transformer
181,23-07-26 04:04:51,multiwoz2.2,5,2,0,4,100,64.42,64.42,47.78,,transformer
182,23-07-26 04:09:26,multiwoz2.2,5,3,0,4,100,86.33,86.33,69.49,,transformer
183,23-07-26 04:14:15,multiwoz2.2,5,4,0,4,100,70.42,70.42,50.54,,transformer
184,23-07-26 04:19:52,multiwoz2.2,5,2,0,4,100,65.58,65.58,50.74,,transformer
185,23-07-26 04:24:24,multiwoz2.2,5,3,0,4,100,86.08,86.08,68.15,,transformer
186,23-07-26 04:29:21,multiwoz2.2,5,4,0,4,100,69.17,69.17,49.46,,transformer
187,23-07-26 04:34:53,multiwoz2.2,5,2,0,4,100,65.42,65.42,50.37,,transformer
188,23-07-26 04:39:28,multiwoz2.2,5,3,0,4,100,87.75,87.75,73.23,,transformer
189,23-07-26 04:44:30,multiwoz2.2,5,4,0,4,100,67.5,67.5,46.59,,transformer
190,23-07-26 04:49:56,multiwoz2.2,5,2,0,4,100,65.83,65.83,50.56,,transformer
191,23-07-26 04:54:37,multiwoz2.2,5,3,0,4,100,87.58,87.58,71.85,,transformer
192,23-07-26 04:59:47,multiwoz2.2,5,4,0,4,100,68.08,68.08,48.2,,transformer
193,23-07-26 05:05:22,multiwoz2.2,5,2,0,4,100,64.83,64.83,50.19,,transformer
194,23-07-26 05:09:58,multiwoz2.2,5,3,0,4,100,86.17,86.17,68.63,,transformer
195,23-07-26 05:15:26,multiwoz2.2,5,2,0,4,100,67.42,67.42,50.94,,transformer
196,23-07-26 05:20:07,multiwoz2.2,5,3,0,4,100,85.42,85.42,65.43,,transformer
197,23-07-26 05:25:28,multiwoz2.2,5,2,0,4,100,69.08,69.08,52.22,,transformer
198,23-07-26 05:30:16,multiwoz2.2,5,3,0,4,100,87.83,87.83,71.96,,transformer
199,23-07-26 05:35:33,multiwoz2.2,5,2,0,4,100,71.25,71.25,53.7,,transformer
200,23-07-26 05:40:12,multiwoz2.2,5,3,0,4,100,89.5,89.5,75.0,,transformer
201,23-07-26 05:45:34,multiwoz2.2,5,2,0,4,100,69.17,69.17,51.85,,transformer
202,23-07-26 05:50:12,multiwoz2.2,5,3,0,4,100,88.92,88.92,74.54,,transformer
203,23-07-26 05:55:31,multiwoz2.2,5,2,0,4,100,70.08,70.08,52.22,,transformer
204,23-07-26 06:00:05,multiwoz2.2,5,3,0,4,100,89.08,89.08,75.28,,transformer
205,23-07-26 06:05:15,multiwoz2.2,5,2,0,4,100,70.92,70.92,53.33,,transformer
206,23-07-26 06:09:45,multiwoz2.2,5,3,0,4,100,87.0,87.0,72.43,,transformer
207,23-07-26 06:14:59,multiwoz2.2,5,2,0,4,100,70.75,70.75,52.04,,transformer
208,23-07-26 06:19:29,multiwoz2.2,5,3,0,4,100,88.5,88.5,74.44,,transformer
209,23-07-26 06:24:41,multiwoz2.2,5,2,0,4,100,70.92,70.92,51.85,,transformer
210,23-07-26 06:29:15,multiwoz2.2,5,3,0,4,100,86.58,86.58,68.4,,transformer
211,23-07-26 06:31:46,multiwoz2.2,5,2,0,4,100,65.65,65.65,48.41,save/multiwoz2.2/attraction/4/5-cluster/best,transformer
212,23-07-26 06:32:35,multiwoz2.2,5,3,0,4,100,87.48,87.48,72.14,save/multiwoz2.2/attraction/4/5-cluster/best,transformer
213,23-07-26 06:34:02,multiwoz2.2,5,4,0,4,100,66.18,66.18,43.32,save/multiwoz2.2/attraction/4/5-cluster/best,transformer
214,23-07-26 06:34:04,multiwoz2.2,5,all,0,4,100,73.61,60.05,35.84,save/multiwoz2.2/attraction/4/5-cluster/best,transformer
215,23-07-26 06:43:34,multiwoz2.2,1,0,0,4,100,26.33,21.79,8.5,,transformer
216,23-07-26 06:49:22,multiwoz2.2,1,0,0,4,100,45.17,41.39,21.71,,transformer
217,23-07-26 06:54:41,multiwoz2.2,1,0,0,4,100,57.08,50.37,29.01,,transformer
218,23-07-26 06:59:53,multiwoz2.2,1,0,0,4,100,61.17,55.88,31.07,,transformer
219,23-07-26 07:05:01,multiwoz2.2,1,0,0,4,100,62.83,58.36,34.76,,transformer
220,23-07-26 07:09:56,multiwoz2.2,1,0,0,4,100,64.5,60.14,36.41,,transformer
221,23-07-26 07:14:53,multiwoz2.2,1,0,0,4,100,66.58,62.45,40.0,,transformer
222,23-07-26 07:19:49,multiwoz2.2,1,0,0,4,100,67.08,62.08,41.53,,transformer
223,23-07-26 07:24:39,multiwoz2.2,1,0,0,4,100,66.83,61.61,38.46,,transformer
224,23-07-26 07:29:35,multiwoz2.2,1,0,0,4,100,68.25,63.33,43.5,,transformer
225,23-07-26 07:34:26,multiwoz2.2,1,0,0,4,100,69.0,64.46,39.5,,transformer
226,23-07-26 07:39:20,multiwoz2.2,1,0,0,4,100,68.25,63.55,41.55,,transformer
227,23-07-26 07:44:08,multiwoz2.2,1,0,0,4,100,69.92,65.53,43.22,,transformer
228,23-07-26 07:48:57,multiwoz2.2,1,0,0,4,100,67.17,62.9,43.43,,transformer
229,23-07-26 07:53:50,multiwoz2.2,1,0,0,4,100,68.17,63.56,40.11,,transformer
230,23-07-26 07:58:36,multiwoz2.2,1,0,0,4,100,69.17,65.34,42.86,,transformer
231,23-07-26 08:03:21,multiwoz2.2,1,0,0,4,100,66.92,62.51,41.46,,transformer
232,23-07-26 08:08:07,multiwoz2.2,1,0,0,4,100,70.08,65.43,43.18,,transformer
233,23-07-26 08:17:11,multiwoz2.2,1,0,0,4,100,67.25,28.4,6.33,save/multiwoz2.2/hotel/4/1-cluster/best,transformer
234,23-07-26 08:17:17,multiwoz2.2,1,all,0,4,100,67.25,28.4,6.33,save/multiwoz2.2/hotel/4/1-cluster/best,transformer
235,23-07-26 08:26:50,multiwoz2.2,2,0,0,4,100,25.92,21.5,9.04,,transformer
236,23-07-26 08:32:36,multiwoz2.2,2,1,0,4,100,21.42,19.07,6.85,,transformer
237,23-07-26 08:38:27,multiwoz2.2,2,0,0,4,100,43.08,38.7,19.26,,transformer
238,23-07-26 08:44:13,multiwoz2.2,2,1,0,4,100,60.75,59.19,41.3,,transformer
239,23-07-26 08:49:29,multiwoz2.2,2,0,0,4,100,51.92,46.38,23.08,,transformer
240,23-07-26 08:54:39,multiwoz2.2,2,1,0,4,100,78.83,77.59,64.37,,transformer
241,23-07-26 09:00:04,multiwoz2.2,2,0,0,4,100,52.25,47.7,28.93,,transformer
242,23-07-26 09:05:12,multiwoz2.2,2,1,0,4,100,83.08,81.55,64.71,,transformer
243,23-07-26 09:10:35,multiwoz2.2,2,0,0,4,100,53.67,48.52,27.79,,transformer
244,23-07-26 09:15:15,multiwoz2.2,2,1,0,4,100,84.25,83.13,66.67,,transformer
245,23-07-26 09:20:24,multiwoz2.2,2,0,0,4,100,56.17,52.02,29.21,,transformer
246,23-07-26 09:25:01,multiwoz2.2,2,1,0,4,100,86.17,84.86,72.27,,transformer
247,23-07-26 09:30:08,multiwoz2.2,2,0,0,4,100,55.25,49.33,27.82,,transformer
248,23-07-26 09:34:40,multiwoz2.2,2,1,0,4,100,85.67,84.51,72.32,,transformer
249,23-07-26 09:39:36,multiwoz2.2,2,0,0,4,100,58.17,53.37,30.22,,transformer
250,23-07-26 09:44:04,multiwoz2.2,2,1,0,4,100,86.42,85.5,72.59,,transformer
251,23-07-26 09:49:07,multiwoz2.2,2,0,0,4,100,58.83,53.64,32.39,,transformer
252,23-07-26 09:53:37,multiwoz2.2,2,1,0,4,100,87.75,86.56,74.26,,transformer
253,23-07-26 09:58:30,multiwoz2.2,2,0,0,4,100,57.75,52.17,30.86,,transformer
254,23-07-26 10:02:59,multiwoz2.2,2,1,0,4,100,89.08,88.01,74.7,,transformer
255,23-07-26 10:08:02,multiwoz2.2,2,0,0,4,100,57.5,52.49,33.52,,transformer
256,23-07-26 10:12:29,multiwoz2.2,2,1,0,4,100,87.58,86.46,74.4,,transformer
257,23-07-26 10:17:31,multiwoz2.2,2,0,0,4,100,58.42,52.07,29.36,,transformer
258,23-07-26 10:21:59,multiwoz2.2,2,1,0,4,100,87.83,86.66,74.24,,transformer
259,23-07-26 10:26:53,multiwoz2.2,2,0,0,4,100,58.5,52.76,30.19,,transformer
260,23-07-26 10:31:19,multiwoz2.2,2,1,0,4,100,88.58,87.79,74.85,,transformer
261,23-07-26 10:36:16,multiwoz2.2,2,0,0,4,100,59.25,53.62,29.89,,transformer
262,23-07-26 10:40:44,multiwoz2.2,2,1,0,4,100,87.92,87.2,74.1,,transformer
263,23-07-26 10:45:14,multiwoz2.2,2,1,0,4,100,90.08,88.97,76.63,,transformer
264,23-07-26 10:49:43,multiwoz2.2,2,1,0,4,100,88.25,87.2,74.4,,transformer
265,23-07-26 10:54:10,multiwoz2.2,2,1,0,4,100,89.92,88.87,75.68,,transformer
266,23-07-26 10:58:38,multiwoz2.2,2,1,0,4,100,88.17,87.21,75.07,,transformer
267,23-07-26 11:03:06,multiwoz2.2,2,1,0,4,100,88.17,87.35,73.16,,transformer
