index,time,dataset,n_clusters,cluster,num sample,history turn,data ratio,slot acc,turn acc,dialogue acc,checkpoint,feature
117,23-07-21 15:23:54,sgd,5,4,0,4,100,83.0,82.25,75.34,,transformer
118,23-07-21 15:32:14,sgd,5,0,0,4,100,83.83,83.35,78.76,,transformer
119,23-07-21 15:40:25,sgd,5,1,0,4,100,86.92,86.35,81.66,,transformer
120,23-07-21 15:48:33,sgd,5,2,0,4,100,75.08,74.79,69.12,,transformer
121,23-07-21 15:56:33,sgd,5,3,0,4,100,89.92,89.65,84.08,,transformer
122,23-07-21 16:04:47,sgd,5,4,0,4,100,84.5,83.66,76.99,,transformer
123,23-07-21 16:12:53,sgd,5,1,0,4,100,88.17,87.51,81.99,,transformer
124,23-07-21 16:20:58,sgd,5,2,0,4,100,78.67,78.33,73.82,,transformer
125,23-07-21 16:29:13,sgd,5,4,0,4,100,74.08,74.24,66.87,,transformer
126,23-07-21 16:37:22,sgd,5,1,0,4,100,86.33,85.78,80.6,,transformer
127,23-07-21 16:45:30,sgd,5,2,0,4,100,77.08,76.89,71.77,,transformer
128,23-07-21 16:54:03,sgd,5,4,0,4,100,79.17,78.2,71.98,,transformer
129,23-07-21 17:02:11,sgd,5,1,0,4,100,84.5,83.99,78.46,,transformer
130,23-07-21 17:10:17,sgd,5,2,0,4,100,80.17,79.8,75.62,,transformer
131,23-07-21 17:18:56,sgd,5,4,0,4,100,80.5,79.76,75.22,,transformer
132,23-07-21 17:27:06,sgd,5,1,0,4,100,87.08,86.54,81.37,,transformer
133,23-07-21 17:35:15,sgd,5,2,0,4,100,78.92,78.69,75.28,,transformer
134,23-07-21 17:43:23,sgd,5,2,0,4,100,78.25,78.09,73.94,,transformer
135,23-07-21 17:51:31,sgd,5,2,0,4,100,78.58,78.32,73.96,,transformer
136,23-07-21 18:21:28,sgd,5,0,0,4,100,80.11,69.38,40.41,save/sgd/100/4/5-cluster/best,transformer
137,23-07-21 18:37:03,sgd,5,1,0,4,100,77.42,68.07,38.71,save/sgd/100/4/5-cluster/best,transformer
138,23-07-21 19:04:47,sgd,5,2,0,4,100,73.46,61.52,24.83,save/sgd/100/4/5-cluster/best,transformer
139,23-07-21 19:09:29,sgd,5,3,0,4,100,91.26,90.11,81.59,save/sgd/100/4/5-cluster/best,transformer
140,23-07-21 19:18:03,sgd,5,4,0,4,100,81.8,78.79,61.29,save/sgd/100/4/5-cluster/best,transformer
141,23-07-21 19:19:22,sgd,5,all,0,4,100,78.19,50.02,13.97,save/sgd/100/4/5-cluster/best,transformer
